3341	2.99	1
3342	2.68	1
3343	2.61	1
3344	2.47	1
3345	2.40	1
3346	2.31	1
3347	2.17	1
3348	2.119	1
3349	2.082	1
3350	1XHe	1
3351	1HR1EX	1
3352	1GB3	1
3353	1GB224	1
3354	1GB200	1
3355	1G787	1
3356	1G688	1
3357	1G646	1
3358	1G627	1
3359	1G565	1
3360	1G322	1
3361	1G214	1
3362	1G134	1
3363	1Download	1
3364	197.99	1
3365	196	1
3366	195954	1
3367	1954	1
3368	193.43	1
3369	193	1
3370	191.11	1
3371	191	1
3372	1900	1
3373	19.86	1
3374	19.82	1
3375	19.48	1
3376	19.40	1
3377	19.38	1
3378	19.37	1
3379	19.07	1
3380	19.06	1
3381	19.0	1
3382	18843149896	1
3383	18843113336	1
3384	187	1
3385	18603441866	1
3386	184.25	1
3387	183.25	1
3388	182.05	1
3389	182	1
3390	18000527136	1
3391	180	1
3392	18.91	1
3393	18.88	1
3394	18.82	1
3395	18.81	1
3396	18.79	1
3397	18.20	1
3398	17897889810	1
3399	178.97	1
3400	174.94	1
3401	174.87	1
3402	173226	1
3403	173	1
3404	171716	1
3405	1700M	1
3406	17.98	1
3407	17.42	1
3408	17.37	1
3409	16MB	1
3410	169.42	1
3411	1682.58	1
3412	168.21	1
3413	166	1
3414	1634.38	1
3415	161343	1
3416	1607.62	1
3417	1606.65	1
3418	1602.44	1
3419	16.94	1
3420	16.87	1
3421	16.75	1
3422	16.53	1
3423	16.50	1
3424	16.03	1
3425	15M	1
3426	15G622	1
3427	15G560	1
3428	15G133	1
3429	159478	1
3430	15841109561	1
3431	1575.81	1
3432	154.81	1
3433	154.25	1
3434	153.2	1
3435	15281099207	1
3436	151.60	1
3437	151	1
3438	1505.70	1
3439	1502.99	1
3440	1501.22	1
3441	1500	1
3442	150.90	1
3443	150.15	1
3444	15.7	1
3445	15.36	1
3446	14M	1
3447	14G928	1
3448	14G522	1
3449	14G501	1
3450	14G366	1
3451	14G362	1
3452	14G324	1
3453	149.89	1
3454	149.14	1
3455	14860.00	1
3456	14826.48	1
3457	14796.40	1
3458	14673920	1
3459	146681	1
3460	143563	1
3461	143.33	1
3462	142450	1
3463	142.3	1
3464	14087	1
3465	14.96	1
3466	14.91	1
3467	14.74	1
3468	14.40	1
3469	14.00	1
3470	13G981	1
3471	13G743	1
3472	13G686	1
3473	13G681	1
3474	13G555	1
3475	13G461	1
3476	13G179	1
3477	13888888888	1
3478	138	1
3479	13795769643	1
3480	13756198854	1
3481	13639074748	1
3482	13630761497	1
3483	13624256005	1
3484	136.08	1
3485	13596075848	1
3486	13591155156	1
3487	13555931779	1
3488	13114620426	1
3489	130261	1
3490	130	1
3491	13.86	1
3492	13.85	1
3493	13.46	1
3494	13.30	1
3495	13.25	1
3496	12M	1
3497	12GB51MB	1
3498	12G732	1
3499	12G568	1
3500	12G528	1
3501	1286.06	1
3502	128.8	1
3503	128	1
3504	12601	1
3505	12583	1
3506	12427.12	1
3507	12345	1
3508	12339	1
3509	123.83	1
3510	123.77	1
3511	123.61	1
3512	123.46	1
3513	123.21	1
3514	12119	1
3515	1210	1
3516	120	1
3517	12.97	1
3518	12.93	1
3519	12.92	1
3520	12.91	1
3521	12.90	1
3522	12.88	1
3523	12.61	1
3524	12.38	1
3525	12.17	1
3526	11M	1
3527	11GB984MB	1
3528	11GB519MB	1
3529	11GB290MB	1
3530	11G986	1
3531	11G702	1
3532	11G577	1
3533	11G487	1
3534	11G403	1
3535	11G293	1
3536	11G245	1
3537	11G237	1
3538	119.9	1
3539	1181148	1
3540	1164.83	1
3541	116	1
3542	114.2	1
3543	114	1
3544	113396	1
3545	113.52	1
3546	1123	1
3547	112.38	1
3548	111.83	1
3549	110631	1
3550	11.92	1
3551	11.90	1
3552	11.66	1
3553	11.24	1
3554	11.23	1
3555	10GB319MB	1
3556	10GB	1
3557	10G962	1
3558	10G855	1
3559	10G600	1
3560	10G541	1
3561	10G517	1
3562	10999201704021238540627474946341	1
3563	10999201704011908298967165827680	1
3564	10999201703201313337022906634028	1
3565	10999201703150639575065042117975	1
3566	108.29	1
3567	1071	1
3568	1065899967000	1
3569	10658830	1
3570	10658365	1
3571	10658258	1
3572	10658211	1
3573	106559970	1
3574	1065599001	1
3575	106558866	1
3576	106557216	1
3577	10655462	1
3578	106551588	1
3579	106551581	1
3580	10655158	1
3581	10655118	1
3582	106550010010	1
3583	1063.27	1
3584	106.45	1
3585	1055	1
3586	1051	1
3587	104.15	1
3588	1038	1
3589	1030	1
3590	1014.49	1
3591	1010.66	1
3592	10086sjb	1
3593	10086611	1
3594	10086500	1
3595	10086119	1
3596	10086015	1
3597	10086009	1
3598	10086000	1
3599	1008.88	1
3600	1005.99	1
3601	1005.02	1
3602	1004.55	1
3603	1003.12	1
3604	10011	1
3605	1001016	1
3606	1001012	1
3607	1001011	1
3608	10010011	1
3609	1001.61	1
3610	1001.51	1
3611	10006	1
3612	10002368342882	1
3613	10002366129102	1
3614	10002349187758	1
3615	10002343365222	1
3616	10001888	1
3617	10000	1
3618	1000.96	1
3619	100.35	1
3620	100.04	1
3621	10.99	1
3622	10.64	1
3623	10.6	1
3624	10.38	1
3625	10.15	1
3626	10.09	1
3627	10.08	1
3628	10.01	1
3629	1.999	1
3630	1.87	1
3631	1.77	1
3632	1.69	1
3633	1.59	1
3634	1.552	1
3635	1.533	1
3636	1.53	1
3637	1.496	1
3638	1.44	1
3639	1.413	1
3640	1.34	1
3641	1.296	1
3642	1.284	1
3643	1.273	1
3644	1.25	1
3645	1.22	1
3646	1.096	1
3647	1.053	1
3648	0vwI7j8bR	1
3649	0tK7IkXSG	1
3650	0MIrcK3xCb	1
3651	0MInOm	1
3652	09M	1
3653	090000001676	1
3654	077	1
3655	058423	1
3656	053558	1
3657	050UD	1
3658	046122	1
3659	043188906591	1
3660	043188904957	1
3661	040UE	1
3662	03eie	1
3663	03U2o	1
3664	03PMD	1
3665	03514061579	1
3666	015557	1
3667	0140012	1
3668	014	1
3669	00MB	1
3670	00M	1
3671	009109	1
3672	0.94	1
3673	0.81	1
3674	0.34	1
3675	0.20	1
3676	0.18	1
3677	0.15	1
3678	0.02	1
3679	0.01	1
